Job No,Job Date,Warehouse,Warehouse Status,Machine,Status,Post Date,Start-Time,End-Time,Elapsed-Time,UOM,Input Qty,Output Qty,Yield Loss Qty,Department,Description,Input Value,Output Value,Expenses,User Defined 1,UserDefined2,Input Units,Output Units,
14198,4/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,4/17/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,1722.000,1722.000,0.000,Plus Materials                                    ,,120.5400,120.5400,0.0000,,,0,0,
14200,4/16/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,4/17/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,9241.000,9241.000,0.000,Plus Materials                                    ,,337.4700,337.4700,0.0000,,,11,0,
14204,4/16/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,4/16/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,7380.000,8420.000,-1040.000,Plus Materials                                    ,,416.3800,785.3700,369.0000,,,19,6,
14209,4/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,4/20/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,6800.000,6800.000,0.000,Plus Materials                                    ,,476.0000,476.0000,0.0000,,,200,0,
14210,4/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,4/20/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,1818.000,1818.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
14211,4/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,4/20/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,6481.000,6481.000,0.000,Plus Materials                                    ,,543.7600,543.7700,0.0000,,,4,0,
14212,4/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,4/20/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,5356.000,5356.000,0.000,Plus Materials                                    ,,53.5600,53.5600,0.0000,,,0,0,
14213,4/17/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,4/20/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,4774.000,4774.000,0.000,Plus Materials                                    ,,510.8735,510.8800,0.0000,,,35,0,
14215,4/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,4/20/2026 12:00:00 AM,5:58AM,,18:02:00,LBS    ,3443.000,3443.000,0.000,Plus Materials                                    ,,178.1345,178.1300,0.0000,,,10,0,
14219,4/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,4/20/2026 12:00:00 AM,5:59AM,,18:01:00,LBS    ,3979.000,3979.000,0.000,Plus Materials                                    ,,278.5300,278.5300,0.0000,,,0,0,
14221,4/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,4/20/2026 12:00:00 AM,5:59AM,,18:01:00,LBS    ,7963.000,7963.000,0.000,Plus Materials                                    ,,557.4100,557.4100,0.0000,,,202,0,
14223,4/17/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,4/20/2026 12:00:00 AM,5:59AM,,18:01:00,LBS    ,5501.000,5501.000,0.000,Plus Materials                                    ,,487.0978,487.1000,0.0000,,,35,0,
14229,4/17/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,4/20/2026 12:00:00 AM,6:00AM,,18:00:00,LBS    ,4210.000,4210.000,0.000,Plus Materials                                    ,,294.7000,294.7000,0.0000,,,0,0,
14236,4/17/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,4/17/2026 12:00:00 AM,9:48AM,,14:12:00,LBS    ,1700.000,1700.000,0.000,Plus Materials                                    ,,127.5000,127.5000,0.0000,,,26,1,
14237,4/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,4/21/2026 12:00:00 AM,4:55AM,,19:05:00,LBS    ,4371.000,4371.000,0.000,Plus Materials                                    ,,47.7037,47.7100,0.0000,,,13,4,
14241,4/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,4/21/2026 12:00:00 AM,4:56AM,,19:04:00,LBS    ,7110.000,7110.000,0.000,Plus Materials                                    ,,497.7000,497.7000,0.0000,,,0,0,
14242,4/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,4/21/2026 12:00:00 AM,4:56AM,,19:04:00,LBS    ,858.000,858.000,0.000,Plus Materials                                    ,,35.8096,35.8100,0.0000,,,0,0,
14243,4/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,4/21/2026 12:00:00 AM,4:56AM,,19:04:00,LBS    ,7322.000,7322.000,0.000,Plus Materials                                    ,,512.5400,512.5400,0.0000,,,11,0,
14244,4/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,4/21/2026 12:00:00 AM,4:56AM,,19:04:00,LBS    ,6306.000,6306.000,0.000,Plus Materials                                    ,,252.2400,252.2400,0.0000,,,15,0,
14245,4/20/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,4/21/2026 12:00:00 AM,4:57AM,,19:03:00,LBS    ,7915.000,7915.000,0.000,Plus Materials                                    ,,700.8500,700.8500,0.0000,,,0,0,
14247,4/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,4/21/2026 12:00:00 AM,4:57AM,,19:03:00,LBS    ,6825.000,6825.000,0.000,Plus Materials                                    ,,-6.7400,-6.7400,0.0000,,,27,0,
14251,4/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,4/21/2026 12:00:00 AM,4:58AM,,19:02:00,LBS    ,6400.000,6400.000,0.000,Plus Materials                                    ,,448.0000,448.0000,0.0000,,,198,0,
14252,4/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (2ND SHIFT),Posted,4/21/2026 12:00:00 AM,4:58AM,,19:02:00,LBS    ,99.000,99.000,0.000,Plus Materials                                    ,,7.0105,7.0100,0.0000,,,0,0,
14253,4/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,4/21/2026 12:00:00 AM,4:58AM,,19:02:00,LBS    ,8068.000,8068.000,0.000,Plus Materials                                    ,,564.7600,564.7600,0.0000,,,0,0,
14255,4/20/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,4/21/2026 12:00:00 AM,4:58AM,,19:02:00,LBS    ,1184.000,1184.000,0.000,Plus Materials                                    ,,104.8397,104.8400,0.0000,,,0,0,
14261,4/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,4/21/2026 12:00:00 AM,5:00AM,,19:00:00,LBS    ,4862.000,4862.000,0.000,Plus Materials                                    ,,340.3400,340.3400,0.0000,,,11,0,
14263,4/20/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,4/21/2026 12:00:00 AM,5:00AM,,19:00:00,LBS    ,9610.000,9610.000,0.000,Plus Materials                                    ,,348.7400,348.7400,0.0000,,,15,0,
14267,4/20/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,4/20/2026 12:00:00 AM,5:01AM,,18:59:00,LBS    ,17933.000,13557.000,4376.000,Plus Materials                                    ,,1142.3000,2038.9500,896.6500,,,53,6,
14268,4/20/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,4/20/2026 12:00:00 AM,5:38AM,,18:22:00,LBS    ,3420.000,3420.000,0.000,Plus Materials                                    ,,256.5000,256.5000,0.0000,,,20,1,
14269,4/20/2026 12:00:00 AM,Plus Ryder Midwest                           ,COMPLETED,BOGUS,Posted,4/20/2026 12:00:00 AM,10:02AM,,13:58:00,LBS    ,7650.000,7650.000,0.000,Plus Materials                                    ,,573.7500,573.7500,0.0000,,,20,1,
14270,4/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,4/22/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,4821.000,4821.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,17,5,
14274,4/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,4/22/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,9246.000,9246.000,0.000,Plus Materials                                    ,,970.8322,970.8300,0.0000,,,198,0,
14275,4/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,4/22/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,914.000,914.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
14276,4/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,4/22/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,8463.000,8463.000,0.000,Plus Materials                                    ,,888.6187,888.6400,0.0000,,,0,0,
14277,4/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,4/22/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,7695.000,7695.000,0.000,Plus Materials                                    ,,76.9500,76.9500,0.0000,,,0,0,
14278,4/21/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,4/22/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,2404.000,2404.000,0.000,Plus Materials                                    ,,48.0800,48.0800,0.0000,,,32,0,
14280,4/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,4/22/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,5956.000,5956.000,0.000,Plus Materials                                    ,,115.1994,115.2000,0.0000,,,21,0,
14284,4/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,4/22/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,6716.000,6716.000,0.000,Plus Materials                                    ,,1040.9800,1040.9800,0.0000,,,9,0,
14286,4/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,4/22/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,8441.000,8441.000,0.000,Plus Materials                                    ,,886.3091,886.3100,0.0000,,,11,0,
14288,4/21/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,4/22/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,6802.000,6802.000,0.000,Plus Materials                                    ,,136.0400,136.0400,0.0000,,,0,0,
14294,4/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,4/22/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,3180.000,3180.000,0.000,Plus Materials                                    ,,222.6000,222.6000,0.0000,,,0,0,
14296,4/21/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,4/22/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,4345.000,4345.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,5,0,
14300,4/21/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,4/21/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,6638.000,12380.000,-5742.000,Plus Materials                                    ,,369.7700,701.6700,331.9000,,,19,6,
14301,4/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,4/23/2026 12:00:00 AM,5:52AM,,18:08:00,LBS    ,3699.000,3699.000,0.000,Plus Materials                                    ,,105.8530,105.8500,0.0000,,,9,3,
14305,4/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,4/23/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,7204.000,7204.000,0.000,Plus Materials                                    ,,598.0233,598.0300,0.0000,,,3,0,
14306,4/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,4/23/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,1167.000,1167.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,6,0,
14307,4/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,4/23/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,7944.000,7944.000,0.000,Plus Materials                                    ,,238.3200,238.3200,0.0000,,,11,7,
14308,4/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,4/23/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,6345.000,6345.000,0.000,Plus Materials                                    ,,63.4500,63.4500,0.0000,,,36,0,
14309,4/22/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,4/23/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,12569.000,12569.000,0.000,Plus Materials                                    ,,1112.9478,1112.9500,0.0000,,,0,0,
14311,4/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,4/23/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,2575.000,2575.000,0.000,Plus Materials                                    ,,140.4481,140.4500,0.0000,,,0,0,
14315,4/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,4/23/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,8422.000,8422.000,0.000,Plus Materials                                    ,,884.3100,884.3100,0.0000,,,10,0,
14317,4/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,4/23/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,6512.000,6512.000,0.000,Plus Materials                                    ,,195.3600,195.3600,0.0000,,,13,0,
14319,4/22/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,4/23/2026 12:00:00 AM,5:56AM,,18:04:00,LBS    ,6014.000,6014.000,0.000,Plus Materials                                    ,,507.2641,507.2600,0.0000,,,40,0,
14325,4/22/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (3RD SHIFT),Posted,4/23/2026 12:00:00 AM,5:57AM,,18:03:00,LBS    ,4434.000,4434.000,0.000,Plus Materials                                    ,,133.0200,133.0200,0.0000,,,0,0,
14331,4/22/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,4/23/2026 12:00:00 AM,5:58AM,,18:02:00,LBS    ,925.000,1850.000,-925.000,Plus Materials                                    ,,42.9900,89.2400,46.2500,,,5,1,
14332,4/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,4/24/2026 12:00:00 AM,5:48AM,,18:12:00,LBS    ,6508.000,6508.000,0.000,Plus Materials                                    ,,442.0600,442.0700,0.0000,,,17,3,
14336,4/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,4/24/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,8129.000,8129.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,9,0,
14337,4/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,4/24/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,1098.000,1098.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,18,0,
14338,4/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,4/24/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,9538.000,9538.000,0.000,Plus Materials                                    ,,646.1745,646.1600,0.0000,,,49,11,
14339,4/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,4/24/2026 12:00:00 AM,5:49AM,,18:11:00,LBS    ,5749.000,5749.000,0.000,Plus Materials                                    ,,57.4900,57.4900,0.0000,,,23,0,
14340,4/23/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,4/24/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,6236.000,6236.000,0.000,Plus Materials                                    ,,525.9899,525.9900,0.0000,,,0,0,
14342,4/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,4/24/2026 12:00:00 AM,5:50AM,,18:10:00,LBS    ,6532.000,6532.000,0.000,Plus Materials                                    ,,261.2800,261.2800,0.0000,,,8,0,
14346,4/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (2ND SHIFT),Posted,4/24/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,9236.000,9236.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,13,0,
14348,4/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,4/24/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,7027.000,7027.000,0.000,Plus Materials                                    ,,491.8900,491.8900,0.0000,,,0,0,
14350,4/23/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,4/24/2026 12:00:00 AM,5:51AM,,18:09:00,LBS    ,7071.000,7071.000,0.000,Plus Materials                                    ,,494.9700,494.9700,0.0000,,,0,0,
14358,4/23/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,4/24/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,8772.000,8772.000,0.000,Plus Materials                                    ,,921.0617,921.0800,0.0000,,,205,0,
14362,4/23/2026 12:00:00 AM,PRN Southeast                                ,COMPLETED,BALER,Posted,4/23/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,5417.000,8215.000,-2798.000,Plus Materials                                    ,,257.0600,527.9100,270.8500,,,11,8,
14363,4/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,4/27/2026 12:00:00 AM,5:53AM,,18:07:00,LBS    ,3262.000,3262.000,0.000,Plus Materials                                    ,,324.6467,324.6500,0.0000,,,16,2,
14367,4/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,EXTRUDER (1ST SHIFT),Posted,4/27/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,7669.000,7669.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,0,0,
14368,4/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GREEN MAX (NEW) (1ST SHIFT),Posted,4/27/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,878.000,878.000,0.000,Plus Materials                                    ,,0.0000,0.0000,0.0000,,,24,0,
14369,4/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,4/27/2026 12:00:00 AM,5:54AM,,18:06:00,LBS    ,7696.000,7696.000,0.000,Plus Materials                                    ,,414.7000,414.7100,0.0000,,,8,14,
14370,4/24/2026 12:00:00 AM,Plus Monroe Warehouse                        ,COMPLETED,SHREDDER (1ST SHIFT),Posted,4/27/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,1052.000,1052.000,0.000,Plus Materials                                    ,,126.2400,126.2400,0.0000,,,1,0,
14371,4/24/2026 12:00:00 AM,Monroe Processing Warehouse                  ,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,4/27/2026 12:00:00 AM,5:55AM,,18:05:00,LBS    ,7714.000,7714.000,0.000,Plus Materials                                    ,,385.7000,385.7000,0.0000,,,15,0,
